,Tissue,nHVG,cl,SScore,res,cl_method
33546,SIDM00965,n2500,2,0.1626423,0.2,leiden
33547,SIDM00965,n2500,5,0.24801208,0.4,leiden
33548,SIDM00965,n2500,5,0.25395122,0.6,leiden
33549,SIDM00965,n2500,6,0.24539374,0.8,leiden
33550,SIDM00965,n2500,6,0.24162729,1,leiden
33551,SIDM00965,n2500,8,0.22645345,1.2,leiden
33552,SIDM00965,n3000,2,0.27261624,0.2,leiden
33553,SIDM00965,n3000,3,0.17964579,0.4,leiden
33554,SIDM00965,n3000,6,0.21697198,0.6,leiden
33555,SIDM00965,n3000,6,0.23130772,0.8,leiden
33556,SIDM00965,n3000,7,0.22816658,1,leiden
33557,SIDM00965,n3000,8,0.21067089,1.2,leiden
33558,SIDM00965,n3500,2,0.16576786,0.2,leiden
33559,SIDM00965,n3500,3,0.20622385,0.4,leiden
33560,SIDM00965,n3500,6,0.23360385,0.6,leiden
33561,SIDM00965,n3500,6,0.2360935,0.8,leiden
33562,SIDM00965,n3500,7,0.22030461,1,leiden
33563,SIDM00965,n3500,8,0.22616573,1.2,leiden
33564,SIDM00965,n4000,2,0.15928754,0.2,leiden
33565,SIDM00965,n4000,4,0.25192901,0.4,leiden
33566,SIDM00965,n4000,5,0.24073437,0.6,leiden
33567,SIDM00965,n4000,6,0.2318391,0.8,leiden
33568,SIDM00965,n4000,7,0.21048446,1,leiden
33569,SIDM00965,n4000,8,0.22833721,1.2,leiden
33570,SIDM00965,n4500,2,0.28687757,0.2,leiden
33571,SIDM00965,n4500,4,0.2141388,0.4,leiden
33572,SIDM00965,n4500,5,0.2409872,0.6,leiden
33573,SIDM00965,n4500,6,0.24435289,0.8,leiden
33574,SIDM00965,n4500,7,0.23872268,1,leiden
33575,SIDM00965,n4500,8,0.23188235,1.2,leiden
33576,SIDM00965,n5000,2,0.27310717,0.2,leiden
33577,SIDM00965,n5000,3,0.20466907,0.4,leiden
33578,SIDM00965,n5000,6,0.22071482,0.6,leiden
33579,SIDM00965,n5000,6,0.2173279,0.8,leiden
33580,SIDM00965,n5000,7,0.21032801,1,leiden
33581,SIDM00965,n5000,8,0.20861572,1.2,leiden
33582,SIDM00965,n5500,2,0.27533755,0.2,leiden
33583,SIDM00965,n5500,5,0.18993728,0.4,leiden
33584,SIDM00965,n5500,6,0.20518419,0.6,leiden
33585,SIDM00965,n5500,6,0.20518419,0.8,leiden
33586,SIDM00965,n5500,7,0.19492951,1,leiden
33587,SIDM00965,n5500,8,0.20781565,1.2,leiden
33588,SIDM00965,n6000,4,0.23826657,0.4,leiden
33589,SIDM00965,n6000,5,0.22138703,0.6,leiden
33590,SIDM00965,n6000,6,0.21143347,0.8,leiden
33591,SIDM00965,n6000,8,0.20119148,1,leiden
33592,SIDM00965,n6000,8,0.20119148,1.2,leiden
33593,SIDM00965,n6500,2,0.28855976,0.2,leiden
33594,SIDM00965,n6500,4,0.22748403,0.4,leiden
33595,SIDM00965,n6500,6,0.20594957,0.6,leiden
33596,SIDM00965,n6500,6,0.20442204,0.8,leiden
33597,SIDM00965,n6500,7,0.21827498,1,leiden
33598,SIDM00965,n6500,8,0.20343292,1.2,leiden
33599,SIDM00965,n7000,2,0.2872039,0.2,leiden
33600,SIDM00965,n7000,3,0.26048723,0.4,leiden
33601,SIDM00965,n7000,5,0.22628826,0.6,leiden
33602,SIDM00965,n7000,6,0.20608401,0.8,leiden
33603,SIDM00965,n7000,8,0.21326295,1,leiden
33604,SIDM00965,n7000,8,0.22130203,1.2,leiden
33605,SIDM00965,n7500,2,0.2826309,0.2,leiden
33606,SIDM00965,n7500,3,0.2573351,0.4,leiden
33607,SIDM00965,n7500,5,0.22807987,0.6,leiden
33608,SIDM00965,n7500,6,0.22642101,0.8,leiden
33609,SIDM00965,n7500,7,0.22714254,1,leiden
33610,SIDM00965,n7500,8,0.22956,1.2,leiden
33611,SIDM00965,n8000,2,0.2825447,0.2,leiden
33612,SIDM00965,n8000,3,0.20824926,0.4,leiden
33613,SIDM00965,n8000,5,0.22648752,0.6,leiden
33614,SIDM00965,n8000,7,0.22693755,0.8,leiden
33615,SIDM00965,n8000,7,0.22693755,1,leiden
33616,SIDM00965,n8000,8,0.22217983,1.2,leiden
33617,SIDM00333,n2000,3,0.208992,0.4,leiden
33618,SIDM00333,n2000,4,0.20192301,0.6,leiden
33619,SIDM00333,n2000,5,0.13487442,0.8,leiden
33620,SIDM00333,n2000,5,0.17974848,1,leiden
33621,SIDM00333,n2000,8,0.18099158,1.2,leiden
33622,SIDM00333,n2500,3,0.1967711,0.4,leiden
33623,SIDM00333,n2500,4,0.20082562,0.6,leiden
33624,SIDM00333,n2500,4,0.21942587,0.8,leiden
33625,SIDM00333,n2500,5,0.17932867,1,leiden
33626,SIDM00333,n2500,8,0.16061503,1.2,leiden
33627,SIDM00333,n3000,3,0.19987668,0.4,leiden
33628,SIDM00333,n3000,4,0.18874831,0.6,leiden
33629,SIDM00333,n3000,5,0.16976851,0.8,leiden
33630,SIDM00333,n3000,6,0.17111576,1,leiden
33631,SIDM00333,n3000,7,0.15629894,1.2,leiden
33632,SIDM00333,n3500,3,0.20748138,0.4,leiden
33633,SIDM00333,n3500,4,0.22877209,0.6,leiden
33634,SIDM00333,n3500,5,0.18652792,0.8,leiden
33635,SIDM00333,n3500,6,0.17053132,1,leiden
33636,SIDM00333,n3500,8,0.14853618,1.2,leiden
33637,SIDM00333,n4000,3,0.19948427,0.4,leiden
33638,SIDM00333,n4000,4,0.12925935,0.6,leiden
33639,SIDM00333,n4000,5,0.17464602,0.8,leiden
33640,SIDM00333,n4000,6,0.1685701,1,leiden
33641,SIDM00333,n4000,7,0.16340353,1.2,leiden
33642,SIDM00333,n4500,3,0.1902804,0.4,leiden
33643,SIDM00333,n4500,4,0.14511715,0.6,leiden
33644,SIDM00333,n4500,5,0.18661489,0.8,leiden
33645,SIDM00333,n4500,7,0.1642897,1,leiden
33646,SIDM00333,n4500,8,0.13562773,1.2,leiden
33647,SIDM00333,n5000,3,0.17986615,0.4,leiden
33648,SIDM00333,n5000,4,0.18961401,0.6,leiden
33649,SIDM00333,n5000,5,0.15720297,0.8,leiden
33650,SIDM00333,n5000,7,0.13497393,1,leiden
33651,SIDM00333,n5000,7,0.13132863,1.2,leiden
33652,SIDM00333,n5500,3,0.17636357,0.4,leiden
33653,SIDM00333,n5500,4,0.22454853,0.6,leiden
33654,SIDM00333,n5500,4,0.23527612,0.8,leiden
33655,SIDM00333,n5500,6,0.16586019,1,leiden
33656,SIDM00333,n5500,10,0.12290337,1.2,leiden
33657,SIDM00333,n6000,3,0.19297995,0.4,leiden
33658,SIDM00333,n6000,4,0.2135251,0.6,leiden
33659,SIDM00333,n6000,6,0.12294955,0.8,leiden
33660,SIDM00333,n6000,6,0.1361295,1,leiden
33661,SIDM00333,n6000,8,0.114815295,1.2,leiden
33662,SIDM00333,n6500,3,0.20003231,0.4,leiden
33663,SIDM00333,n6500,4,0.20172024,0.6,leiden
33664,SIDM00333,n6500,5,0.18279628,0.8,leiden
33665,SIDM00333,n6500,7,0.113443755,1,leiden
33666,SIDM00333,n6500,8,0.13927706,1.2,leiden
33667,SIDM00333,n7000,3,0.20609133,0.4,leiden
33668,SIDM00333,n7000,4,0.19519334,0.6,leiden
33669,SIDM00333,n7000,5,0.16714132,0.8,leiden
33670,SIDM00333,n7000,7,0.12376358,1,leiden
33671,SIDM00333,n7000,8,0.12960379,1.2,leiden
33672,SIDM00333,n7500,3,0.1959455,0.4,leiden
33673,SIDM00333,n7500,4,0.17791654,0.6,leiden
33674,SIDM00333,n7500,5,0.17520975,0.8,leiden
33675,SIDM00333,n7500,6,0.11739377,1,leiden
33676,SIDM00333,n7500,7,0.10089252,1.2,leiden
33677,SIDM00333,n8000,3,0.20009446,0.4,leiden
33678,SIDM00333,n8000,4,0.18478172,0.6,leiden
33679,SIDM00333,n8000,5,0.13352077,0.8,leiden
33680,SIDM00333,n8000,6,0.13261639,1,leiden
33681,SIDM00333,n8000,7,0.13604395,1.2,leiden
33682,SIDM01101,n2000,3,0.24350631,0.4,leiden
33683,SIDM01101,n2000,5,0.23857787,0.6,leiden
33684,SIDM01101,n2000,6,0.23037297,0.8,leiden
33685,SIDM01101,n2000,8,0.1734114,1,leiden
33686,SIDM01101,n2000,9,0.17756176,1.2,leiden
33687,SIDM01101,n2500,3,0.25273055,0.4,leiden
33688,SIDM01101,n2500,4,0.19504233,0.6,leiden
33689,SIDM01101,n2500,6,0.19339098,0.8,leiden
33690,SIDM01101,n2500,8,0.18128462,1,leiden
33691,SIDM01101,n2500,10,0.16856764,1.2,leiden
33692,SIDM01101,n3000,3,0.24383229,0.4,leiden
33693,SIDM01101,n3000,5,0.18393564,0.6,leiden
33694,SIDM01101,n3000,7,0.1936379,0.8,leiden
33695,SIDM01101,n3000,7,0.18771638,1,leiden
33696,SIDM01101,n3000,8,0.17205723,1.2,leiden
33697,SIDM01101,n3500,3,0.26099017,0.4,leiden
33698,SIDM01101,n3500,4,0.17388903,0.6,leiden
33699,SIDM01101,n3500,6,0.15362844,0.8,leiden
33700,SIDM01101,n3500,7,0.18667136,1,leiden
33701,SIDM01101,n3500,9,0.17527515,1.2,leiden
33702,SIDM01101,n4000,3,0.24362998,0.4,leiden
33703,SIDM01101,n4000,4,0.22431491,0.6,leiden
33704,SIDM01101,n4000,5,0.2176251,0.8,leiden
33705,SIDM01101,n4000,8,0.1709198,1,leiden
33706,SIDM01101,n4000,8,0.16687115,1.2,leiden
33707,SIDM01101,n4500,3,0.24325834,0.4,leiden
33708,SIDM01101,n4500,6,0.16325866,0.6,leiden
33709,SIDM01101,n4500,7,0.17839836,0.8,leiden
33710,SIDM01101,n4500,7,0.1781399,1,leiden
33711,SIDM01101,n4500,8,0.17603561,1.2,leiden
33712,SIDM01101,n5000,3,0.2375499,0.4,leiden
33713,SIDM01101,n5000,5,0.1416278,0.6,leiden
33714,SIDM01101,n5000,7,0.17118306,0.8,leiden
33715,SIDM01101,n5000,9,0.16845897,1,leiden
33716,SIDM01101,n5000,9,0.15969649,1.2,leiden
33717,SIDM01101,n5500,3,0.24326831,0.4,leiden
33718,SIDM01101,n5500,5,0.2010961,0.6,leiden
33719,SIDM01101,n5500,6,0.16112103,0.8,leiden
33720,SIDM01101,n5500,7,0.18237673,1,leiden
33721,SIDM01101,n5500,9,0.18659543,1.2,leiden
33722,SIDM01101,n6000,3,0.24655801,0.4,leiden
33723,SIDM01101,n6000,5,0.2119337,0.6,leiden
33724,SIDM01101,n6000,7,0.18148774,0.8,leiden
33725,SIDM01101,n6000,7,0.1827903,1,leiden
33726,SIDM01101,n6000,8,0.1850769,1.2,leiden
33727,SIDM01101,n6500,2,0.14756268,0.2,leiden
33728,SIDM01101,n6500,4,0.17152022,0.4,leiden
33729,SIDM01101,n6500,5,0.17758887,0.6,leiden
33730,SIDM01101,n6500,6,0.17433114,0.8,leiden
33731,SIDM01101,n6500,7,0.19327599,1,leiden
33732,SIDM01101,n6500,8,0.18660606,1.2,leiden
33733,SIDM01101,n7000,4,0.17376274,0.4,leiden
33734,SIDM01101,n7000,5,0.17990674,0.6,leiden
33735,SIDM01101,n7000,6,0.1917992,0.8,leiden
33736,SIDM01101,n7000,7,0.20067722,1,leiden
33737,SIDM01101,n7000,7,0.18403901,1.2,leiden
33738,SIDM01101,n7500,3,0.19088233,0.4,leiden
33739,SIDM01101,n7500,5,0.19142924,0.6,leiden
33740,SIDM01101,n7500,5,0.19807702,0.8,leiden
33741,SIDM01101,n7500,7,0.20357299,1,leiden
33742,SIDM01101,n7500,8,0.18344472,1.2,leiden
33743,SIDM01101,n8000,3,0.19887023,0.4,leiden
33744,SIDM01101,n8000,5,0.17676087,0.6,leiden
33745,SIDM01101,n8000,6,0.19226539,0.8,leiden
33746,SIDM01101,n8000,7,0.19732594,1,leiden
33747,SIDM01101,n8000,8,0.17660935,1.2,leiden
33748,SIDM00722,n2000,2,0.023878735,0.2,leiden
33749,SIDM00722,n2000,3,0.122179896,0.4,leiden
33750,SIDM00722,n2000,7,0.10590605,0.6,leiden
33751,SIDM00722,n2000,10,0.12583725,0.8,leiden
33752,SIDM00722,n2000,10,0.12631889,1,leiden
33753,SIDM00722,n2000,12,0.11933093,1.2,leiden
33754,SIDM00722,n2500,2,0.028696902,0.2,leiden
33755,SIDM00722,n2500,5,0.08150359,0.4,leiden
33756,SIDM00722,n2500,7,0.11679314,0.6,leiden
33757,SIDM00722,n2500,9,0.14924943,0.8,leiden
33758,SIDM00722,n2500,9,0.15302414,1,leiden
33759,SIDM00722,n2500,10,0.14803615,1.2,leiden
33760,SIDM00722,n3000,2,0.026592199,0.2,leiden
33761,SIDM00722,n3000,5,0.07688376,0.4,leiden
33762,SIDM00722,n3000,7,0.11384775,0.6,leiden
33763,SIDM00722,n3000,9,0.14565109,0.8,leiden
33764,SIDM00722,n3000,9,0.14701809,1,leiden
33765,SIDM00722,n3000,11,0.13095461,1.2,leiden
33766,SIDM00722,n3500,2,0.02705659,0.2,leiden
33767,SIDM00722,n3500,4,0.07519634,0.4,leiden
33768,SIDM00722,n3500,7,0.123508506,0.6,leiden
33769,SIDM00722,n3500,9,0.1451436,0.8,leiden
33770,SIDM00722,n3500,10,0.14864051,1,leiden
33771,SIDM00722,n3500,12,0.1484796,1.2,leiden
33772,SIDM00722,n4000,2,0.024140187,0.2,leiden
33773,SIDM00722,n4000,5,0.08143472,0.4,leiden
33774,SIDM00722,n4000,8,0.12741466,0.6,leiden
33775,SIDM00722,n4000,9,0.13256255,0.8,leiden
33776,SIDM00722,n4000,10,0.14579874,1,leiden
33777,SIDM00722,n4000,12,0.15009154,1.2,leiden
33778,SIDM00722,n4500,2,0.024279637,0.2,leiden
33779,SIDM00722,n4500,5,0.088200286,0.4,leiden
33780,SIDM00722,n4500,7,0.09819797,0.6,leiden
33781,SIDM00722,n4500,9,0.14018618,0.8,leiden
33782,SIDM00722,n4500,10,0.14578882,1,leiden
33783,SIDM00722,n4500,10,0.15253322,1.2,leiden
33784,SIDM00722,n5000,2,0.02519723,0.2,leiden
33785,SIDM00722,n5000,5,0.07750284,0.4,leiden
33786,SIDM00722,n5000,7,0.119645566,0.6,leiden
33787,SIDM00722,n5000,8,0.12142155,0.8,leiden
33788,SIDM00722,n5000,11,0.12534939,1,leiden
33789,SIDM00722,n5000,12,0.11693079,1.2,leiden
33790,SIDM00722,n5500,2,0.025085397,0.2,leiden
33791,SIDM00722,n5500,5,0.07090666,0.4,leiden
33792,SIDM00722,n5500,8,0.13281697,0.6,leiden
33793,SIDM00722,n5500,9,0.13952783,0.8,leiden
33794,SIDM00722,n5500,10,0.14921018,1,leiden
33795,SIDM00722,n5500,12,0.14209446,1.2,leiden
33796,SIDM00722,n6000,2,0.02372599,0.2,leiden
33797,SIDM00722,n6000,5,0.0895846,0.4,leiden
33798,SIDM00722,n6000,7,0.123058066,0.6,leiden
33799,SIDM00722,n6000,9,0.12440989,0.8,leiden
33800,SIDM00722,n6000,11,0.13275456,1,leiden
33801,SIDM00722,n6000,11,0.14374353,1.2,leiden
33802,SIDM00722,n6500,2,0.022753147,0.2,leiden
33803,SIDM00722,n6500,6,0.105383135,0.4,leiden
33804,SIDM00722,n6500,7,0.112374626,0.6,leiden
33805,SIDM00722,n6500,9,0.12476686,0.8,leiden
33806,SIDM00722,n6500,10,0.14313708,1,leiden
33807,SIDM00722,n6500,11,0.14950022,1.2,leiden
33808,SIDM00722,n7000,2,0.023976794,0.2,leiden
33809,SIDM00722,n7000,5,0.08701982,0.4,leiden
33810,SIDM00722,n7000,6,0.10895501,0.6,leiden
33811,SIDM00722,n7000,9,0.13107808,0.8,leiden
33812,SIDM00722,n7000,9,0.14164141,1,leiden
33813,SIDM00722,n7000,11,0.1424714,1.2,leiden
33814,SIDM00722,n7500,2,0.025403181,0.2,leiden
33815,SIDM00722,n7500,5,0.07587159,0.4,leiden
33816,SIDM00722,n7500,6,0.10034243,0.6,leiden
33817,SIDM00722,n7500,8,0.1217061,0.8,leiden
33818,SIDM00722,n7500,10,0.12832215,1,leiden
33819,SIDM00722,n7500,11,0.13783076,1.2,leiden
33820,SIDM00722,n8000,2,0.024619447,0.2,leiden
33821,SIDM00722,n8000,5,0.06944925,0.4,leiden
33822,SIDM00722,n8000,6,0.10624032,0.6,leiden
33823,SIDM00722,n8000,8,0.122059025,0.8,leiden
33824,SIDM00722,n8000,10,0.12880471,1,leiden
33825,SIDM00722,n8000,12,0.13530007,1.2,leiden
33826,SIDM00614,n2000,2,0.27752212,0.2,leiden
33827,SIDM00614,n2000,3,0.26984617,0.4,leiden
33828,SIDM00614,n2000,4,0.24025086,0.6,leiden
33829,SIDM00614,n2000,4,0.26479167,0.8,leiden
33830,SIDM00614,n2000,6,0.21810105,1,leiden
33831,SIDM00614,n2000,7,0.19947182,1.2,leiden
33832,SIDM00614,n2500,2,0.2803128,0.2,leiden
33833,SIDM00614,n2500,3,0.2777138,0.4,leiden
33834,SIDM00614,n2500,3,0.2783416,0.6,leiden
33835,SIDM00614,n2500,3,0.28285187,0.8,leiden
33836,SIDM00614,n2500,6,0.17083962,1,leiden
33837,SIDM00614,n2500,6,0.16316216,1.2,leiden
33838,SIDM00614,n3000,2,0.28266305,0.2,leiden
33839,SIDM00614,n3000,3,0.21464543,0.4,leiden
33840,SIDM00614,n3000,3,0.26140606,0.6,leiden
33841,SIDM00614,n3000,4,0.20238453,0.8,leiden
33842,SIDM00614,n3000,5,0.20343475,1,leiden
33843,SIDM00614,n3000,7,0.17964134,1.2,leiden
33844,SIDM00614,n3500,2,0.26777318,0.2,leiden
33845,SIDM00614,n3500,3,0.26862675,0.4,leiden
33846,SIDM00614,n3500,3,0.27556008,0.6,leiden
33847,SIDM00614,n3500,4,0.242369,0.8,leiden
33848,SIDM00614,n3500,5,0.22708398,1,leiden
33849,SIDM00614,n3500,7,0.18224019,1.2,leiden
33850,SIDM00614,n4000,2,0.26833463,0.2,leiden
33851,SIDM00614,n4000,3,0.28202334,0.4,leiden
33852,SIDM00614,n4000,3,0.28392613,0.6,leiden
33853,SIDM00614,n4000,4,0.26001236,0.8,leiden
33854,SIDM00614,n4000,5,0.20234172,1,leiden
33855,SIDM00614,n4000,7,0.124562785,1.2,leiden
33856,SIDM00614,n4500,2,0.2694362,0.2,leiden
33857,SIDM00614,n4500,3,0.27096415,0.4,leiden
33858,SIDM00614,n4500,3,0.27583915,0.6,leiden
33859,SIDM00614,n4500,4,0.23691781,0.8,leiden
33860,SIDM00614,n4500,5,0.21740487,1,leiden
33861,SIDM00614,n4500,6,0.20098275,1.2,leiden
33862,SIDM00614,n5000,2,0.2664091,0.2,leiden
33863,SIDM00614,n5000,3,0.25922686,0.4,leiden
33864,SIDM00614,n5000,3,0.25839064,0.6,leiden
33865,SIDM00614,n5000,4,0.24253894,0.8,leiden
33866,SIDM00614,n5000,4,0.24253894,1,leiden
33867,SIDM00614,n5000,6,0.14553241,1.2,leiden
33868,SIDM00614,n5500,2,0.26382616,0.2,leiden
33869,SIDM00614,n5500,3,0.26505584,0.4,leiden
33870,SIDM00614,n5500,4,0.24706109,0.6,leiden
33871,SIDM00614,n5500,4,0.24240874,0.8,leiden
33872,SIDM00614,n5500,6,0.16054031,1,leiden
33873,SIDM00614,n5500,6,0.15546465,1.2,leiden
33874,SIDM00614,n6000,2,0.26517615,0.2,leiden
33875,SIDM00614,n6000,3,0.26615468,0.4,leiden
33876,SIDM00614,n6000,4,0.26085806,0.6,leiden
33877,SIDM00614,n6000,4,0.2650169,0.8,leiden
33878,SIDM00614,n6000,5,0.1846489,1,leiden
33879,SIDM00614,n6000,7,0.16961527,1.2,leiden
33880,SIDM00614,n6500,2,0.25107282,0.2,leiden
33881,SIDM00614,n6500,3,0.25321358,0.4,leiden
33882,SIDM00614,n6500,3,0.2544886,0.6,leiden
33883,SIDM00614,n6500,4,0.20736127,0.8,leiden
33884,SIDM00614,n6500,6,0.14324512,1,leiden
33885,SIDM00614,n6500,7,0.1351863,1.2,leiden
33886,SIDM00614,n7000,2,0.24878922,0.2,leiden
33887,SIDM00614,n7000,3,0.22073825,0.4,leiden
33888,SIDM00614,n7000,3,0.24950114,0.6,leiden
33889,SIDM00614,n7000,4,0.21152769,0.8,leiden
33890,SIDM00614,n7000,5,0.20741278,1,leiden
33891,SIDM00614,n7000,6,0.16073498,1.2,leiden
33892,SIDM00614,n7500,2,0.25007144,0.2,leiden
33893,SIDM00614,n7500,3,0.27971143,0.4,leiden
33894,SIDM00614,n7500,4,0.24880531,0.6,leiden
33895,SIDM00614,n7500,4,0.24880531,0.8,leiden
33896,SIDM00614,n7500,6,0.18068649,1,leiden
33897,SIDM00614,n7500,7,0.16930234,1.2,leiden
33898,SIDM00614,n8000,2,0.25292885,0.2,leiden
33899,SIDM00614,n8000,3,0.28010777,0.4,leiden
33900,SIDM00614,n8000,3,0.2784694,0.6,leiden
33901,SIDM00614,n8000,4,0.23946235,0.8,leiden
33902,SIDM00614,n8000,5,0.17327464,1,leiden
33903,SIDM00614,n8000,6,0.15216899,1.2,leiden
33904,SIDM00607,n2000,2,0.2233613,0.2,leiden
33905,SIDM00607,n2000,3,0.23392004,0.4,leiden
33906,SIDM00607,n2000,4,0.1955381,0.6,leiden
33907,SIDM00607,n2000,4,0.22945862,0.8,leiden
33908,SIDM00607,n2000,7,0.20991756,1,leiden
33909,SIDM00607,n2000,9,0.20915528,1.2,leiden
33910,SIDM00607,n2500,2,0.22406851,0.2,leiden
33911,SIDM00607,n2500,3,0.2329951,0.4,leiden
33912,SIDM00607,n2500,4,0.23699936,0.6,leiden
33913,SIDM00607,n2500,5,0.22934563,0.8,leiden
33914,SIDM00607,n2500,6,0.24445939,1,leiden
33915,SIDM00607,n2500,6,0.24445939,1.2,leiden
33916,SIDM00607,n3000,2,0.2326547,0.2,leiden
33917,SIDM00607,n3000,3,0.19249916,0.4,leiden
33918,SIDM00607,n3000,3,0.23690794,0.6,leiden
33919,SIDM00607,n3000,5,0.23705515,0.8,leiden
33920,SIDM00607,n3000,5,0.23705515,1,leiden
33921,SIDM00607,n3000,6,0.23569994,1.2,leiden
33922,SIDM00607,n3500,2,0.2269096,0.2,leiden
33923,SIDM00607,n3500,3,0.18860294,0.4,leiden
33924,SIDM00607,n3500,5,0.22660726,0.6,leiden
33925,SIDM00607,n3500,5,0.2287068,0.8,leiden
33926,SIDM00607,n3500,6,0.2376505,1,leiden
33927,SIDM00607,n3500,7,0.24027312,1.2,leiden
33928,SIDM00607,n4000,2,0.22466236,0.2,leiden
33929,SIDM00607,n4000,3,0.22204745,0.4,leiden
33930,SIDM00607,n4000,5,0.22373115,0.6,leiden
33931,SIDM00607,n4000,5,0.2222797,0.8,leiden
33932,SIDM00607,n4000,7,0.23295097,1,leiden
33933,SIDM00607,n4000,7,0.23527814,1.2,leiden
33934,SIDM00607,n4500,2,0.2308122,0.2,leiden
33935,SIDM00607,n4500,2,0.2315472,0.4,leiden
33936,SIDM00607,n4500,5,0.23260054,0.6,leiden
33937,SIDM00607,n4500,5,0.231231,0.8,leiden
33938,SIDM00607,n4500,6,0.2332564,1,leiden
33939,SIDM00607,n4500,8,0.24341725,1.2,leiden
33940,SIDM00607,n5000,2,0.23377718,0.2,leiden
33941,SIDM00607,n5000,3,0.1936795,0.4,leiden
33942,SIDM00607,n5000,5,0.20964503,0.6,leiden
33943,SIDM00607,n5000,5,0.23389027,0.8,leiden
33944,SIDM00607,n5000,7,0.23923811,1,leiden
33945,SIDM00607,n5000,8,0.24269086,1.2,leiden
33946,SIDM00607,n5500,2,0.22405162,0.2,leiden
33947,SIDM00607,n5500,3,0.22924432,0.4,leiden
33948,SIDM00607,n5500,5,0.21223122,0.6,leiden
33949,SIDM00607,n5500,6,0.2120448,0.8,leiden
33950,SIDM00607,n5500,6,0.21250598,1,leiden
